INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,2,"Septicaemia (except in labour), Shock",RHU,"PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST",1160,240,280,0.8636,2,0.8255,1.1987,0.8487,1.1782
I00699,2,"Septicaemia (except in labour), Shock",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",855,180,185,0.9516,2,0.7892,1.2472,0.8322,1.2016
I00699,2,"Septicaemia (except in labour), Shock",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",785,190,185,1.0397,2,0.7879,1.2489,0.8316,1.2025
I00699,2,"Septicaemia (except in labour), Shock",RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",1100,235,245,0.9484,2,0.8144,1.2133,0.8438,1.1851
I00699,2,"Septicaemia (except in labour), Shock",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1030,220,240,0.9298,2,0.8115,1.2171,0.8425,1.1869
I00699,2,"Septicaemia (except in labour), Shock",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",490,100,120,0.8134,2,0.7431,1.3130,0.8093,1.2356
I00699,2,"Septicaemia (except in labour), Shock",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",610,150,135,1.0860,2,0.7568,1.2930,0.8163,1.2250
I00699,2,"Septicaemia (except in labour), Shock",RNZ,"SALISBURY NHS FOUNDATION TRUST",270,60,60,1.0157,2,0.6506,1.4622,0.7589,1.3177
I00699,2,"Septicaemia (except in labour), Shock",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",695,160,140,1.1444,2,0.7582,1.2909,0.8170,1.2240
I00699,2,"Septicaemia (except in labour), Shock",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",765,165,175,0.9585,2,0.7815,1.2578,0.8286,1.2069
I00699,2,"Septicaemia (except in labour), Shock",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1200,280,290,0.9644,2,0.8287,1.1946,0.8501,1.1763
I00699,2,"Septicaemia (except in labour), Shock",RH5,"SOMERSET NHS FOUNDATION TRUST",580,105,125,0.8476,2,0.7441,1.3116,0.8098,1.2348
I00699,2,"Septicaemia (except in labour), Shock",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",980,225,205,1.1104,2,0.7977,1.2356,0.8362,1.1958
I00699,2,"Septicaemia (except in labour), Shock",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",985,245,215,1.1326,2,0.8026,1.2290,0.8385,1.1926
I00699,2,"Septicaemia (except in labour), Shock",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",470,90,100,0.8662,2,0.7212,1.3462,0.7978,1.2534
I00699,2,"Septicaemia (except in labour), Shock",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",945,210,210,0.9802,2,0.8012,1.2308,0.8379,1.1935
I00699,2,"Septicaemia (except in labour), Shock",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",755,130,150,0.8543,2,0.7681,1.2767,0.8220,1.2166
I00699,2,"Septicaemia (except in labour), Shock",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",1170,260,255,1.0112,2,0.8183,1.2081,0.8456,1.1826
I00699,2,"Septicaemia (except in labour), Shock",RWJ,"STOCKPORT NHS FOUNDATION TRUST",415,100,95,1.0622,2,0.7115,1.3613,0.7927,1.2616
I00699,2,"Septicaemia (except in labour), Shock",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",480,70,95,0.7716,3,0.7103,1.3631,0.7920,1.2626
I00699,2,"Septicaemia (except in labour), Shock",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",390,140,85,1.6435,1,0.6983,1.3822,0.7855,1.2731
I00699,2,"Septicaemia (except in labour), Shock",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",805,190,190,1.0051,2,0.7902,1.2458,0.8327,1.2009
I00699,2,"Septicaemia (except in labour), Shock",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",155,35,30,1.3199,2,0.5160,1.7323,0.6787,1.4734
I00699,2,"Septicaemia (except in labour), Shock",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",705,150,130,1.1552,2,0.7498,1.3031,0.8128,1.2304
I00699,2,"Septicaemia (except in labour), Shock",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",675,180,160,1.1208,2,0.7732,1.2695,0.8245,1.2129
I00699,2,"Septicaemia (except in labour), Shock",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1005,235,240,0.9660,2,0.8132,1.2149,0.8433,1.1858
I00699,2,"Septicaemia (except in labour), Shock",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",580,120,125,0.9869,2,0.7449,1.3103,0.8103,1.2342
I00699,2,"Septicaemia (except in labour), Shock",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1075,240,225,1.0648,2,0.8064,1.2239,0.8402,1.1902
I00699,2,"Septicaemia (except in labour), Shock",RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",1325,275,285,0.9601,2,0.8276,1.1960,0.8496,1.1770
I00699,2,"Septicaemia (except in labour), Shock",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",390,105,90,1.2118,2,0.7031,1.3745,0.7881,1.2688
I00699,2,"Septicaemia (except in labour), Shock",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",1960,500,465,1.0743,2,0.8626,1.1520,0.8637,1.1578
I00699,2,"Septicaemia (except in labour), Shock",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",315,55,60,0.9342,2,0.6451,1.4719,0.7557,1.3232
I00699,2,"Septicaemia (except in labour), Shock",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",620,125,145,0.8497,2,0.7627,1.2844,0.8193,1.2206
I00699,2,"Septicaemia (except in labour), Shock",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",1960,465,425,1.1040,2,0.8565,1.1596,0.8614,1.1610
I00699,2,"Septicaemia (except in labour), Shock",RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",900,175,185,0.9428,2,0.7873,1.2498,0.8313,1.2029
I00699,2,"Septicaemia (except in labour), Shock",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",920,260,200,1.2976,1,0.7955,1.2386,0.8352,1.1973
I00699,2,"Septicaemia (except in labour), Shock",R0D,"UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",900,190,225,0.8537,2,0.8061,1.2243,0.8401,1.1903
I00699,2,"Septicaemia (except in labour), Shock",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",1770,405,420,0.9566,2,0.8563,1.1597,0.8613,1.1610
I00699,2,"Septicaemia (except in labour), Shock",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1290,265,255,1.0218,2,0.8184,1.2080,0.8456,1.1826
I00699,2,"Septicaemia (except in labour), Shock",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",1090,240,240,1.0023,2,0.8129,1.2153,0.8432,1.1860
I00699,2,"Septicaemia (except in labour), Shock",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",730,185,160,1.1415,2,0.7742,1.2681,0.8250,1.2122
I00699,2,"Septicaemia (except in labour), Shock",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",425,110,90,1.2771,1,0.7022,1.3760,0.7876,1.2696
I00699,2,"Septicaemia (except in labour), Shock",RYR,"UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST",1535,315,360,0.8787,2,0.8447,1.1742,0.8567,1.1672
I00699,2,"Septicaemia (except in labour), Shock",RBK,"WALSALL HEALTHCARE NHS TRUST",615,125,135,0.9211,2,0.7538,1.2974,0.8148,1.2273
I00699,2,"Septicaemia (except in labour), Shock",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",980,160,215,0.7474,3,0.8014,1.2305,0.8380,1.1934
I00699,2,"Septicaemia (except in labour), Shock",RWG,"WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST",755,125,185,0.6766,3,0.7880,1.2489,0.8316,1.2024
I00699,2,"Septicaemia (except in labour), Shock",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1115,205,270,0.7496,3,0.8227,1.2024,0.8475,1.1799
I00699,2,"Septicaemia (except in labour), Shock",RKE,"WHITTINGTON HEALTH NHS TRUST",100,20,15,1.0780,2,0.4096,2.0110,0.6107,1.6376
I00699,2,"Septicaemia (except in labour), Shock",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",800,205,180,1.1304,2,0.7861,1.2514,0.8308,1.2037
I00699,2,"Septicaemia (except in labour), Shock",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1025,205,230,0.8908,2,0.8086,1.2209,0.8412,1.1887
I00699,2,"Septicaemia (except in labour), Shock",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",475,155,100,1.4958,1,0.7221,1.3448,0.7983,1.2527
I00699,2,"Septicaemia (except in labour), Shock",RLQ,"WYE VALLEY NHS TRUST",305,80,70,1.1216,2,0.6700,1.4289,0.7698,1.2990
I00699,2,"Septicaemia (except in labour), Shock",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",610,115,145,0.7921,3,0.7630,1.2840,0.8195,1.2203
I00699,2,"Septicaemia (except in labour), Shock",RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",1040,245,260,0.9489,2,0.8190,1.2072,0.8459,1.1822
I00699,3,"Bacterial infection; unspecified site",RCF,"AIREDALE NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R1H,"BARTS HEALTH NHS TRUST",105,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RC9,"BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RMC,"BOLTON NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",25,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",75,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",65,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",85,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",55,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJN,"EAST CHESHIRE NHS TRUST",25,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",50,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",75,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",175,10,15,,,,,,
I00699,3,"Bacterial infection; unspecified site",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",65,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RQX,"HOMERTON HEALTHCARE NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R1F,"ISLE OF WIGHT NHS TRUST",15,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",*,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",70,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",150,20,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",65,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",130,20,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",120,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RPA,"MEDWAY NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAJ,"MID AND SOUTH ESSEX NHS FOUNDATION TRUST",120,15,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",90,10,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",40,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVJ,"NORTH BRISTOL NHS TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RM3,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",45,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",110,*,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",105,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RHU,"PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST",90,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",85,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RH8,"ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST",125,10,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",60,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",65,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNZ,"SALISBURY NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",105,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RH5,"SOMERSET NHS FOUNDATION TRUST",65,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",60,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWJ,"STOCKPORT NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",65,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",110,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",30,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",*,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXW,"THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",75,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",145,10,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RA7,"UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",40,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R0D,"UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",165,15,15,,,,,,
I00699,3,"Bacterial infection; unspecified site",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",100,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RYR,"UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST",90,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBK,"WALSALL HEALTHCARE NHS TRUST",30,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWG,"WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RKE,"WHITTINGTON HEALTH NHS TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",30,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RLQ,"WYE VALLEY NHS TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,4,"Mycoses",RCF,"AIREDALE NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,4,"Mycoses",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,4,"Mycoses",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25,*,*,,,,,,
I00699,4,"Mycoses",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",15,0,*,,,,,,
