INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RLQ,"WYE VALLEY NHS TRUST",RLQW1,"NUFFIELD HEREFORD",*,*,200,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,HR1 1DF
I00699,RLQ,"WYE VALLEY NHS TRUST",O4C8N,"ONE HATFIELD HOSPITAL",*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,AL10 9UA
I00699,RLQ,"WYE VALLEY NHS TRUST",RLQ08,"ROSS ON WYE COMMUNITY HOSPITAL",*,*,65,10,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HR9 5AD
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",RA4C2,"SOUTH PETHERTON HOSPITAL",*,*,105,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,MULTIPLE,TRUST,TA13 5AR
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",RA4C1,"YEATMAN HOSPITAL",*,*,50,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DT9 3JU
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",RA430,"YEOVIL DISTRICT HOSPITAL",0.9762,2,28745,1060,1085.0000,0.9088,1.0974,0.8546,1.1701,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,BA21 4AT
I00699,RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",.,"NOT PROVIDED",*,*,30,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCBNH,"BRIDLINGTON AND DISTRICT HOSPITAL",*,*,675,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO16 4QP
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCBL8,"MALTON COMMUNITY HOSPITAL",*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO17 7NG
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCB14,"PEPPERMILL COURT",*,*,*,0,*,*,*,*,*,MENTAL HEALTH - COMMUNITY & RESIDENTIAL - NHS,ONE,TRUST,YO31 8SS
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCBCA,"SCARBOROUGH GENERAL HOSPITAL",1.0412,2,27160,1080,1035.0000,0.9067,1.0998,0.8542,1.1707,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO12 6QL
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCBTV,"ST HELENS REHABILITATION HOSPITAL",*,*,20,*,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,YO24 1HD
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCB05,"ST MONICAS HOSPITAL",2.1418,1,170,35,15.0000,0.4049,2.0251,0.6028,1.6589,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,YO61 3JD
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCB07,"THE NEW SELBY WAR MEMORIAL HOSPITAL",1.4439,2,375,45,30.0000,0.5403,1.6777,0.6863,1.4571,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO8 9BX
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCBP9,"WHITE CROSS REHABILITATION HOSPITAL",*,*,*,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,YO31 8JR
I00699,RCB,"YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST",RCB55,"YORK HOSPITAL",0.9034,2,56550,1620,1790.0000,0.9286,1.0752,0.8585,1.1648,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,YO31 8HE
