TIME_PERIOD,PUBLICATION_MONTH,ORDER,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL,OBSERVED,EXPECTED,ELECTIVE_DEPTH,NONELECTIVE_DEPTH,PALLIATIVE_DEATHS,PALLIATIVE_CODE
DEC19_NOV20,APR_21,24,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1.1076,2,0.945,1.0572,0.8885,1.1255,3385,3055,5.3237,5.9928,32,1.8
DEC19_NOV20,APR_21,24,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,0.9755,2,0.9437,1.0586,0.8882,1.1258,2845,2915,5.6787,6.4524,40,1.9
DEC19_NOV20,APR_21,24,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1.0375,2,0.9281,1.0757,0.8851,1.1298,1835,1770,3.3586,4.3836,50,2.3
DEC19_NOV20,APR_21,24,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,0.9838,2,0.9342,1.0689,0.8864,1.1282,2085,2120,4.8159,5.2212,28,1.7
DEC19_NOV20,APR_21,24,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,0.986,2,0.9337,1.0695,0.8863,1.1283,2055,2085,4.4046,5.0491,40,2.1
DEC19_NOV20,APR_21,24,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.8348,3,0.9416,1.0609,0.8878,1.1263,2255,2700,6.2633,5.9137,38,1.6
DEC19_NOV20,APR_21,24,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.7682,3,0.9208,1.0838,0.8834,1.132,1115,1450,6.9688,6.9619,59,2.8
DEC19_NOV20,APR_21,24,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1.0589,2,0.9272,1.0768,0.8849,1.1301,1820,1720,4.1613,5.1781,30,1.5
DEC19_NOV20,APR_21,24,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,0.98,2,0.9243,1.08,0.8842,1.131,1560,1590,7.1396,7.3025,55,4
DEC19_NOV20,APR_21,24,RNZ,SALISBURY NHS FOUNDATION TRUST,1.0035,2,0.9033,1.1038,0.8787,1.1381,965,960,4.6043,4.5817,52,2.3
DEC19_NOV20,APR_21,24,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.1349,1,0.9254,1.0787,0.8845,1.1306,1860,1640,4.956,5.8947,20,1
DEC19_NOV20,APR_21,24,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9968,2,0.945,1.0572,0.8885,1.1255,3045,3055,6.1455,5.7151,32,1.8
DEC19_NOV20,APR_21,24,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,0.9707,2,0.9306,1.0729,0.8856,1.1291,1845,1900,5.5258,6.2097,9,0.6
DEC19_NOV20,APR_21,24,RH5,SOMERSET NHS FOUNDATION TRUST,1.0012,2,0.9315,1.0719,0.8858,1.1289,1955,1950,4.842,5.9364,20,1.4
DEC19_NOV20,APR_21,24,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1.1684,1,0.9331,1.0702,0.8862,1.1285,2390,2045,4.7225,5.1219,48,2.5
DEC19_NOV20,APR_21,24,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1.1148,2,0.9406,1.062,0.8876,1.1266,2905,2610,4.6722,6.3478,29,2.4
DEC19_NOV20,APR_21,24,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,0.9459,2,0.9113,1.0946,0.8809,1.1352,1085,1150,4.4546,5.6613,30,1.5
DEC19_NOV20,APR_21,24,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1.0661,2,0.9104,1.0956,0.8807,1.1355,1200,1125,4.6598,5.3148,48,3.4
DEC19_NOV20,APR_21,24,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8567,3,0.9304,1.0732,0.8856,1.1292,1620,1890,5.7152,6.3144,47,1.9
DEC19_NOV20,APR_21,24,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1.0936,2,0.9324,1.071,0.886,1.1287,2190,2005,6.0278,5.5079,42,2
DEC19_NOV20,APR_21,24,RWJ,STOCKPORT NHS FOUNDATION TRUST,0.9825,2,0.9222,1.0823,0.8837,1.1316,1480,1505,3.9671,4.9927,23,1.1
DEC19_NOV20,APR_21,24,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.9261,2,0.9286,1.0752,0.8852,1.1297,1660,1790,6.2429,7.477,47,2.6
DEC19_NOV20,APR_21,24,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1.097,2,0.9076,1.0988,0.8799,1.1365,1160,1055,6.1907,5.9531,19,1.1
DEC19_NOV20,APR_21,24,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1.1869,1,0.9309,1.0726,0.8857,1.129,2280,1920,4.9603,5.6853,23,1.5
DEC19_NOV20,APR_21,24,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,0.9632,2,0.8997,1.1079,0.8776,1.1394,860,890,3.592,3.7436,47,2.2
DEC19_NOV20,APR_21,24,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0.9683,2,0.937,1.0659,0.887,1.1274,2245,2320,5.869,5.38,38,1.8
DEC19_NOV20,APR_21,24,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1.0269,2,0.9156,1.0897,0.8821,1.1337,1305,1270,4.6066,4.9812,29,1.2
DEC19_NOV20,APR_21,24,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0491,2,0.9212,1.0834,0.8835,1.1319,1535,1465,4.1765,4.5893,8,0.5
DEC19_NOV20,APR_21,24,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1.155,1,0.9115,1.0943,0.881,1.1351,1335,1155,6.1987,6.1111,27,1.4
DEC19_NOV20,APR_21,24,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1.0247,2,0.9364,1.0666,0.8868,1.1276,2325,2270,7.9509,6.9266,30,2
DEC19_NOV20,APR_21,24,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1.0774,2,0.9371,1.0659,0.887,1.1274,2500,2320,5.6233,6.3105,32,2.1
DEC19_NOV20,APR_21,24,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1.0063,2,0.9237,1.0807,0.8841,1.1312,1575,1565,5.2203,4.8847,33,1.8
DEC19_NOV20,APR_21,24,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1.1057,2,0.9442,1.0581,0.8883,1.1257,3275,2965,4.8071,6.3481,24,1.7
DEC19_NOV20,APR_21,24,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0.6951,3,0.9211,1.0835,0.8834,1.1319,1015,1460,5.9234,6.5271,37,1.2
DEC19_NOV20,APR_21,24,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,0.8156,3,0.9438,1.0585,0.8882,1.1258,2380,2920,6.3622,8.2361,43,2.4
DEC19_NOV20,APR_21,24,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0.946,2,0.9624,1.0387,0.891,1.1223,6235,6590,4.7035,6.6521,28,1.5
DEC19_NOV20,APR_21,24,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,0.926,2,0.938,1.0649,0.8871,1.1272,2210,2390,5.3271,5.5947,34,1.6
DEC19_NOV20,APR_21,24,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.103,2,0.9384,1.0644,0.8872,1.1271,2675,2425,4.2324,4.3221,33,1.4
DEC19_NOV20,APR_21,24,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,0.8985,2,0.9505,1.0513,0.8894,1.1244,3395,3780,4.0892,5.4938,38,2.3
DEC19_NOV20,APR_21,24,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.9087,2,0.9541,1.0474,0.8899,1.1237,4005,4405,5.5306,6.0495,29,1.6
DEC19_NOV20,APR_21,24,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,1.014,2,0.9512,1.0505,0.8895,1.1243,3950,3895,5.5375,5.2263,27,1.5
DEC19_NOV20,APR_21,24,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1.0307,2,0.9256,1.0785,0.8845,1.1306,1700,1650,6.6424,6.5948,33,2
DEC19_NOV20,APR_21,24,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1.0362,2,0.9506,1.0512,0.8894,1.1244,3930,3790,6.7682,6.0398,47,2.3
DEC19_NOV20,APR_21,24,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1.1248,2,0.934,1.0692,0.8863,1.1282,2365,2105,5.4306,4.9966,25,1.6
DEC19_NOV20,APR_21,24,RBK,WALSALL HEALTHCARE NHS TRUST,1.0952,2,0.9156,1.0897,0.8821,1.1337,1395,1275,5.0892,5.413,28,1.2
DEC19_NOV20,APR_21,24,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0507,2,0.9104,1.0956,0.8807,1.1355,1185,1125,7.6625,6.8737,46,2.2
DEC19_NOV20,APR_21,24,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.9891,2,0.9294,1.0743,0.8854,1.1295,1815,1835,5.2574,5.5046,40,1.9
DEC19_NOV20,APR_21,24,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,0.9205,2,0.9235,1.0809,0.884,1.1312,1430,1555,4.8907,6.9912,45,2.8
DEC19_NOV20,APR_21,24,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,1.0037,2,0.9433,1.059,0.8882,1.1259,2880,2870,5.5926,6.8645,42,2.7
DEC19_NOV20,APR_21,24,RKE,WHITTINGTON HEALTH NHS TRUST,0.8887,2,0.8735,1.1387,0.8691,1.1507,490,550,3.9412,5.6635,48,2.4
DEC19_NOV20,APR_21,24,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1.0886,2,0.9275,1.0763,0.8849,1.13,1895,1740,5.1353,6.1497,50,2.7
DEC19_NOV20,APR_21,24,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1.0285,2,0.9404,1.0622,0.8876,1.1266,2670,2595,5.0295,6.4446,34,2.2
DEC19_NOV20,APR_21,24,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1.1284,2,0.9166,1.0886,0.8823,1.1334,1470,1305,5.8609,6.4418,41,2.6
DEC19_NOV20,APR_21,24,RLQ,WYE VALLEY NHS TRUST,1.0142,2,0.9078,1.0986,0.88,1.1364,1075,1060,4.4353,5.6761,32,2
DEC19_NOV20,APR_21,24,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,0.8866,2,0.9086,1.0976,0.8802,1.1361,960,1080,3.9777,5.5561,55,3.1
DEC19_NOV20,APR_21,24,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.9537,2,0.9432,1.0592,0.8881,1.126,2725,2855,4.2339,5.1461,24,1.3
JAN20_DEC20,MAY_21,25,RCF,AIREDALE NHS FOUNDATION TRUST,0.9361,2,0.9011,1.1062,0.8806,1.1356,860,920,4.4202,4.6195,17,1
JAN20_DEC20,MAY_21,25,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,0.9395,2,0.9209,1.0838,0.8861,1.1286,1365,1455,4.47,6.0623,40,2.1
JAN20_DEC20,MAY_21,25,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",0.9696,2,0.9381,1.0647,0.89,1.1236,2330,2400,5.8627,6.6437,36,2
JAN20_DEC20,MAY_21,25,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1.0621,2,0.9149,1.0905,0.8845,1.1305,1330,1250,5.3204,6.8197,24,1.8
JAN20_DEC20,MAY_21,25,R1H,BARTS HEALTH NHS TRUST,0.9427,2,0.9463,1.0558,0.8915,1.1217,3020,3205,7.904,6.4187,34,1.3
JAN20_DEC20,MAY_21,25,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0248,2,0.9372,1.0657,0.8898,1.1238,2390,2330,5.3017,5.2947,35,1.4
JAN20_DEC20,MAY_21,25,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0563,2,0.9278,1.0761,0.8878,1.1264,1850,1750,7.0428,7.5178,31,1.9
JAN20_DEC20,MAY_21,25,RMC,BOLTON NHS FOUNDATION TRUST,1.1489,1,0.9112,1.0946,0.8835,1.1318,1320,1145,4.7195,4.7243,28,1.2
JAN20_DEC20,MAY_21,25,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0333,2,0.9211,1.0835,0.8861,1.1285,1510,1460,4.7636,4.5167,23,0.8
JAN20_DEC20,MAY_21,25,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,1.0706,2,0.9295,1.0741,0.8882,1.1259,1970,1840,4.1827,4.4893,44,2.3
JAN20_DEC20,MAY_21,25,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1.0703,2,0.9197,1.0851,0.8858,1.1289,1510,1410,4.762,3.8768,51,2.4
JAN20_DEC20,MAY_21,25,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1.0095,2,0.933,1.0702,0.8889,1.1249,2065,2045,5.1776,6.1015,36,2.1
JAN20_DEC20,MAY_21,25,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.8846,3,0.9365,1.0665,0.8897,1.124,2015,2275,3.9251,6.3405,45,2.7
JAN20_DEC20,MAY_21,25,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,0.776,3,0.9278,1.0761,0.8877,1.1264,1360,1750,3.4795,5.3371,53,1.6
JAN20_DEC20,MAY_21,25,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,0.9395,2,0.9246,1.0796,0.887,1.1274,1505,1605,5.192,6.2993,28,1.6
JAN20_DEC20,MAY_21,25,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1.0665,2,0.9104,1.0956,0.8833,1.1321,1200,1125,3.9544,4.1938,27,1.2
JAN20_DEC20,MAY_21,25,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1.1567,1,0.9364,1.0666,0.8896,1.124,2625,2270,5.249,5.3865,52,3.6
JAN20_DEC20,MAY_21,25,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1.0293,2,0.9053,1.1014,0.8819,1.134,1035,1005,3.6209,5.747,50,2.9
JAN20_DEC20,MAY_21,25,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1.0581,2,0.9121,1.0937,0.8838,1.1315,1240,1170,2.6398,3.6892,33,1
JAN20_DEC20,MAY_21,25,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1.1121,2,0.9331,1.0702,0.8889,1.1249,2275,2045,4.5753,5.6381,45,2.5
JAN20_DEC20,MAY_21,25,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1.1235,2,0.9025,1.1046,0.881,1.135,1060,945,4.8641,5.834,44,3.1
JAN20_DEC20,MAY_21,25,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,0.8791,3,0.9351,1.068,0.8894,1.1244,1915,2180,4.4662,5.5039,33,1.8
JAN20_DEC20,MAY_21,25,RJN,EAST CHESHIRE NHS TRUST,1.0269,2,0.8858,1.1241,0.8757,1.1419,700,680,5.7912,6.811,22,2
JAN20_DEC20,MAY_21,25,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1.0539,2,0.9449,1.0573,0.8913,1.122,3200,3035,4.5877,5.4243,36,1.9
JAN20_DEC20,MAY_21,25,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1.0735,2,0.9347,1.0685,0.8893,1.1245,2305,2150,5.5925,5.2322,32,1.6
JAN20_DEC20,MAY_21,25,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1.0662,2,0.9484,1.0535,0.8919,1.1212,3710,3480,5.3691,6.2268,31,2.1
JAN20_DEC20,MAY_21,25,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,0.9592,2,0.9377,1.0651,0.8899,1.1237,2275,2370,6.0102,6.954,38,2.5
JAN20_DEC20,MAY_21,25,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,0.9509,2,0.9244,1.0798,0.887,1.1275,1515,1595,5.6754,6.0378,41,2.1
JAN20_DEC20,MAY_21,25,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,0.9783,2,0.9454,1.0568,0.8914,1.1219,3035,3100,4.0374,5.0599,43,2.2
JAN20_DEC20,MAY_21,25,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1.0235,2,0.9142,1.0913,0.8843,1.1308,1260,1230,5.4388,6.9023,39,2.6
JAN20_DEC20,MAY_21,25,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1.0744,2,0.898,1.1099,0.8796,1.1368,925,860,4.0689,5.6512,30,1.9
JAN20_DEC20,MAY_21,25,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1.0177,2,0.9406,1.0619,0.8905,1.123,2660,2615,4.8306,5.0373,32,1.6
JAN20_DEC20,MAY_21,25,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,0.987,2,0.9256,1.0784,0.8872,1.1271,1630,1650,4.4018,4.6511,33,2
JAN20_DEC20,MAY_21,25,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.7328,3,0.9273,1.0766,0.8876,1.1266,1265,1725,6.3488,6.6716,55,1.9
JAN20_DEC20,MAY_21,25,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,0.967,2,0.9316,1.0719,0.8886,1.1254,1890,1955,3.6654,5.3311,35,1.8
JAN20_DEC20,MAY_21,25,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0.9294,2,0.8948,1.1136,0.8787,1.1381,750,810,3.6133,4.6685,27,1.4
JAN20_DEC20,MAY_21,25,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.8516,3,0.8757,1.1361,0.8722,1.1465,485,570,6.1795,6.5643,47,1
JAN20_DEC20,MAY_21,25,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1.134,1,0.9406,1.062,0.8905,1.123,2960,2610,7.1987,6.4726,31,2.5
JAN20_DEC20,MAY_21,25,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.7503,3,0.9382,1.0646,0.89,1.1236,1805,2405,7.4337,7.3718,58,2.5
JAN20_DEC20,MAY_21,25,R1F,ISLE OF WIGHT NHS TRUST,0.9775,2,0.9004,1.1071,0.8804,1.1359,885,905,4.9039,6.2611,59,3.9
JAN20_DEC20,MAY_21,25,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0866,2,0.9153,1.0901,0.8846,1.1304,1370,1260,5.9096,6.6306,34,2.8
JAN20_DEC20,MAY_21,25,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1.085,2,0.9166,1.0886,0.885,1.13,1415,1300,5.1716,6.2904,45,2.6
JAN20_DEC20,MAY_21,25,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0.9744,2,0.9413,1.0612,0.8906,1.1228,2610,2675,6.1135,6.8901,52,2.4
JAN20_DEC20,MAY_21,25,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,0.7742,3,0.9147,1.0908,0.8845,1.1306,965,1245,4.4207,4.2923,41,1.1
JAN20_DEC20,MAY_21,25,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9568,2,0.933,1.0702,0.8889,1.1249,1955,2045,6.7952,6.3373,51,2.5
JAN20_DEC20,MAY_21,25,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1.0578,2,0.9465,1.0555,0.8916,1.1216,3420,3235,4.7607,6.2297,31,1.9
JAN20_DEC20,MAY_21,25,RJ2,LEWISHAM AND GREENWICH NHS TRUST,0.9214,2,0.9351,1.068,0.8894,1.1244,2005,2175,3.5882,4.4219,32,1.3
JAN20_DEC20,MAY_21,25,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0587,2,0.9463,1.0558,0.8915,1.1217,3395,3205,4.9104,5.466,44,2.3
JAN20_DEC20,MAY_21,25,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.8681,3,0.9388,1.064,0.8901,1.1234,2130,2450,5.1651,5.0526,33,1.4
JAN20_DEC20,MAY_21,25,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.9186,2,0.9384,1.0644,0.89,1.1235,2225,2420,3.6119,5.3661,33,1.2
JAN20_DEC20,MAY_21,25,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,0.9405,2,0.9429,1.0595,0.8909,1.1224,2660,2825,5.9081,5.8729,48,3
JAN20_DEC20,MAY_21,25,RPA,MEDWAY NHS FOUNDATION TRUST,1.0683,2,0.9222,1.0823,0.8864,1.1281,1605,1505,5.0571,5.0725,40,1.8
JAN20_DEC20,MAY_21,25,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,1.051,2,0.9573,1.0441,0.8933,1.1195,5355,5095,4.8422,5.1646,30,1.7
JAN20_DEC20,MAY_21,25,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,0.9501,2,0.9163,1.0889,0.8849,1.1301,1230,1295,5.5196,5.2883,26,1.4
JAN20_DEC20,MAY_21,25,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1.0822,2,0.9365,1.0665,0.8897,1.124,2465,2275,5.2486,5.9063,28,1.5
JAN20_DEC20,MAY_21,25,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.144,1,0.9032,1.1038,0.8812,1.1348,1100,960,4.7858,5.1934,54,2.9
JAN20_DEC20,MAY_21,25,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.1845,1,0.9432,1.0592,0.891,1.1224,3385,2860,5.0148,5.4803,52,3.6
JAN20_DEC20,MAY_21,25,RVJ,NORTH BRISTOL NHS TRUST,0.9206,2,0.9362,1.0668,0.8896,1.1241,2075,2255,5.8236,5.7262,39,1.5
JAN20_DEC20,MAY_21,25,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1.0231,2,0.9244,1.0799,0.8869,1.1275,1630,1595,4.2606,5.5591,37,2.6
JAN20_DEC20,MAY_21,25,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,0.9468,2,0.9128,1.0929,0.884,1.1313,1125,1190,4.7819,5.6503,33,1.8
JAN20_DEC20,MAY_21,25,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1.0046,2,0.9243,1.0799,0.8869,1.1275,1600,1590,5.5769,6.854,38,2.2
JAN20_DEC20,MAY_21,25,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1.1359,1,0.9369,1.0661,0.8897,1.1239,2620,2305,3.6884,4.8525,35,2.3
JAN20_DEC20,MAY_21,25,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,0.9966,2,0.9273,1.0766,0.8876,1.1266,1725,1730,3.7253,5.1445,41,1.4
JAN20_DEC20,MAY_21,25,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,1.0425,2,0.8983,1.1095,0.8797,1.1367,905,865,3.2584,5.1996,26,1.4
JAN20_DEC20,MAY_21,25,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1.0647,2,0.9326,1.0708,0.8888,1.1251,2145,2015,5.0585,6.3503,29,1.8
JAN20_DEC20,MAY_21,25,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,0.9705,2,0.9429,1.0595,0.8909,1.1224,2745,2825,4.8848,5.4139,39,2.4
JAN20_DEC20,MAY_21,25,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1.0186,2,0.9496,1.0522,0.8921,1.1209,3715,3645,7.4269,7.0805,39,1.9
JAN20_DEC20,MAY_21,25,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9121,2,0.9459,1.0562,0.8915,1.1217,2880,3155,6.9666,7.1492,55,2.6
JAN20_DEC20,MAY_21,25,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1.1085,2,0.9436,1.0587,0.8911,1.1223,3220,2905,5.3951,6.0272,33,1.8
JAN20_DEC20,MAY_21,25,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,0.9745,2,0.9428,1.0596,0.8909,1.1225,2745,2815,5.7863,6.5254,39,1.9
JAN20_DEC20,MAY_21,25,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1.0227,2,0.9271,1.0769,0.8876,1.1267,1755,1715,3.3731,4.4294,50,2.2
JAN20_DEC20,MAY_21,25,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,0.9934,2,0.9334,1.0698,0.889,1.1248,2055,2070,4.7662,5.2771,28,1.7
JAN20_DEC20,MAY_21,25,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,0.9866,2,0.9329,1.0704,0.8889,1.125,2010,2035,4.5267,5.2423,40,2.1
JAN20_DEC20,MAY_21,25,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.8198,3,0.9406,1.062,0.8905,1.123,2140,2610,6.2135,5.9732,38,1.6
JAN20_DEC20,MAY_21,25,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.7796,3,0.9197,1.0851,0.8858,1.1289,1100,1410,6.9755,7.0792,61,2.9
JAN20_DEC20,MAY_21,25,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1.0423,2,0.9259,1.0782,0.8873,1.127,1730,1660,4.1261,5.2834,31,1.5
JAN20_DEC20,MAY_21,25,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,0.9814,2,0.9231,1.0812,0.8866,1.1278,1515,1540,7.201,7.3761,55,4
JAN20_DEC20,MAY_21,25,RNZ,SALISBURY NHS FOUNDATION TRUST,1.028,2,0.9026,1.1046,0.881,1.135,975,945,4.7104,4.6408,51,2.3
JAN20_DEC20,MAY_21,25,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.1345,1,0.9237,1.0806,0.8868,1.1277,1775,1565,4.9501,6.0389,21,1
JAN20_DEC20,MAY_21,25,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1.0011,2,0.944,1.0582,0.8911,1.1222,2950,2950,6.1787,5.7321,33,1.8
