INDICATOR_CODE,PROVIDER_CODE,PROVIDER_NAME,SITE_CODE,SITE_NAME,SHMI_VALUE,SHMI_BANDING,SPELLS,OBSERVED,EXPECTED,PO_LL,PO_UL,OD_LL,OD_UL,SITE_TYPE,NO_PROVIDERS_AT_SITE,SITE_OWNER,SITE_POSTCODE
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,RKB36,CITY OF COVENTRY NHS HEALTHCARE CENTRE,*,*,10,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CV1 4FS
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,RKB03,HOSPITAL OF ST CROSS,*,*,1695,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV22 5PX
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,RKB18,MERIDAN,*,*,25,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CV2 2LQ
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,RKB01,UNIVERSITY HOSPITAL (COVENTRY),1.087,2,93760,2655,2445,0.9386,1.0641,0.848,1.1793,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CV2 2DX
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,RKB33,WORCESTERSHIRE ROYAL HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,WR5 1DD
I00699,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,RKB28,NOT PROVIDED,*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,R0D03,CHRISTCHURCH HOSPITAL,*,*,35,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BH23 2JX
I00699,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,R0D0M,FOREST HOLME,2.5669,1,185,135,50,0.6261,1.506,0.7298,1.3702,UNDETERMINED,ONE,TRUST,BH15 1TS
I00699,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,R0D11,MACMILLAN UNIT,3.0286,1,240,195,65,0.6579,1.4495,0.7463,1.3399,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BH23 2JX
I00699,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,R0D01,POOLE HOSPITAL,0.7456,3,48320,1180,1585,0.9242,1.0801,0.8458,1.1823,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BH15 2JB
I00699,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,R0D02,ROYAL BOURNEMOUTH HOSPITAL,0.866,2,38060,1730,2000,0.9323,1.0711,0.8471,1.1805,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BH7 7DW
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,RTG02,BURTON HOSPITAL,0.8696,2,36225,1095,1255,0.9151,1.0903,0.8442,1.1845,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DE13 0RB
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,RTGFA,FLORENCE NIGHTINGALE COMMUNITY HOSPITAL,2.7156,1,105,55,20,0.4428,1.916,0.624,1.6026,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,DE1 2QY
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,RTG07,ILKESTON COMMUNITY HOSPITAL,*,*,70,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,DE7 8LN
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,RTG29,LONDON ROAD TRANSITIONAL CARE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,DE1 2QY
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,RTGFG,ROYAL DERBY HOSPITAL,0.9345,2,85615,2880,3080,0.9452,1.0569,0.8488,1.1781,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DE22 3NE
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,RTG54,SAMUEL JOHNSON COMMUNITY HOSPITAL,0.3848,3,280,10,25,0.4801,1.8183,0.6468,1.5461,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WS13 6EF
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,RTG50,SIR ROBERT PEEL COMMUNITY HOSPITAL,*,*,210,*,20,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B78 3NG
I00699,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,40,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,RWEAE,GLENFIELD HOSPITAL,0.7953,3,32525,910,1145,0.9112,1.0947,0.8435,1.1856,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LE3 9QP
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Z0N2W,GLENFIELD HOSPITAL ELECTIVE SURGICAL HUB,*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LE3 9QP
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,RWELH,HINCKLEY & DISTRICT HOSP,*,*,15,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,LE10 1AG
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,RWEAK,LEICESTER GENERAL HOSPITAL,0.7068,3,26990,115,160,0.7742,1.268,0.8006,1.249,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LE5 4PW
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,RWEAA,LEICESTER ROYAL INFIRMARY,1.1755,2,84710,2805,2385,0.9379,1.0649,0.8479,1.1794,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LE1 5WW
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,RWELL,LOUGHBOROUGH HOSPITAL,*,*,10,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LE11 5JY
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,RWELN,MELTON MOWBRAY HOSPITAL,*,*,*,0,*,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,LE13 1SJ
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NT30A,SPIRE NOTTINGHAM HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NG12 4GA
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,RWELS,ST LUKES HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LE16 7BN
I00699,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,RWE10,ST MARY'S HOSPITAL,*,*,520,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LE13 1SJ
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,RTXF1,ABBEY VIEW,*,*,10,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LA14 4LF
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,RTXBU,FURNESS GENERAL HOSPITAL,0.9932,2,16920,690,695,0.8867,1.1231,0.8382,1.1931,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LA14 4LF
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,RTXM1,MILLOM COMMUNITY SERVICES,*,*,25,10,*,*,*,*,*,UNDETERMINED,ONE,TRUST,LA18 4BY
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,RTX02,ROYAL LANCASTER INFIRMARY,0.9666,2,30825,1085,1125,0.9104,1.0956,0.8433,1.1858,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LA1 4RP
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,RTXBW,WESTMORLAND GENERAL HOSPITAL,*,*,855,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,LA9 7RG
I00699,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,P9X1T,WESTMORLAND GENERAL HOSPITAL ELECTIVE SURGICAL HUB,*,*,270,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,LA9 7RG
I00699,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,RJE09,COUNTY HOSPITAL,0.9313,2,11690,560,600,0.8785,1.1328,0.8361,1.196,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ST16 3SA
I00699,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,RJE01,ROYAL STOKE UNIVERSITY HOSPITAL,1.0459,2,117745,3175,3040,0.9449,1.0573,0.8488,1.1782,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,ST4 6QG
I00699,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK984,CRGW PLYMOUTH INTERNATIONAL SCIENCE PARK,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,PL6 5WR
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK950,DERRIFORD HOSPITAL,1.0646,2,65870,2085,1960,0.9316,1.0718,0.847,1.1807,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PL6 8DH
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,K1E8C,ESTOVER HEALTH CENTRE,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,PL6 8UE
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,T3Z1X,HOLSWORTHY DIALYSIS UNIT,*,*,90,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,EX22 6HL
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK901,MOUNT GOULD HOSPITAL,*,*,*,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PL4 7QD
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK959,MOUNT GOULD LOCAL CARE CENTRE,*,*,135,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,PL4 7PY
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK976,ROWANS HOUSE,*,*,10,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,PL6 8BQ
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,N5C7Z,SALTASH HEALTH CENTRE,*,*,10,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,PL12 6DL
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK935,SOUTH HAMS HOSPITAL,*,*,55,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,TQ7 1AT
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK982,SPIRE ST ANTHONY'S HOSPITAL,*,*,220,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,SM3 9DW
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK922,TAVISTOCK HOSPITAL,*,*,30,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PL19 8LD
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,RK960,THE PLYMOUTH DIALYSIS UNIT,*,*,200,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PL6 7FL
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,E8R5L,NOT PROVIDED,*,*,110,*,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Z0O0U,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,B9S0X,ASHDOWN NUFFIELD HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,RH16 1UD
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,E0N1P,BRIGHTON GENERAL HOSPITAL,*,*,55,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN2 3EW
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,RYR07,GORING HALL HOSPITAL,*,*,180,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BN12 5AT
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,X8T7H,HOVE POLYCLINIC,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN3 7HY
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Q0W5X,HURSTWOOD PARK CENTRE,*,*,305,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH16 4EX
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,G8B2R,NEWHAVEN POLYCLINIC,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN9 9HH
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,RYR23,NUFFIELD HEALTH CHICHESTER HOSPITAL,*,*,130,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,PO19 6WB
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,I8I2Z,OPTEGRA EYE HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,PO15 7AD
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,X0V1P,PRACTICE PLUS PORTSMOUTH,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,PO3 6DW
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,N6J7V,PRINCESS ROYAL HOSPITAL,1.0288,2,17285,555,540,0.872,1.1406,0.8344,1.1984,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,RH16 4EX
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,G0W1C,ROYAL ALEXANDRA CHILDREN'S HOSPITAL,*,*,5875,*,10,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN2 5BE
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,E0A3H,ROYAL SUSSEX COUNTY HOSPITAL,1.1858,1,34525,1450,1220,0.9139,1.0916,0.844,1.1848,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN2 5BE
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,T0O1X,SHOEN CLINIC,*,*,10,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,W1U 2SB
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,RYR14,SOUTHLANDS HOSPITAL,*,*,475,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN43 6TQ
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,O6E9T,SPAMEDICA BRIGHTON,*,*,*,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BN6 9LS
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,I1F1U,SPIRE TUNBRIDGE WELLS HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,MULTIPLE,PRIVATE,TN3 0RD
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,RYR16,ST RICHARD'S HOSPITAL,1.0289,2,33065,1330,1295,0.9163,1.089,0.8444,1.1842,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,PO19 6SE
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,X5M8P,SUSSEX EYE HOSPITAL,*,*,650,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,BN2 5BF
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,A1R7Z,SUSSEX NUFFIELD HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BN2 6DX
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,RYR24,SUSSEX ORTHOPAEDIC CENTRE,*,*,1130,*,*,*,*,*,*,UNDETERMINED,ONE,TRUST,RH16 4EY
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,O4F7H,THE MONTEFIORE HOSPITAL,*,*,20,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,BN3 1RD
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,M4N6G,WELLINGTON HOSPITAL,*,*,15,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,NW8 9LE
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,RYR18,WORTHING HOSPITAL,1.0853,2,31740,1600,1475,0.9215,1.0831,0.8453,1.1829,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,BN11 2DH
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,RYR,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RBK,WALSALL HEALTHCARE NHS TRUST,RBK49,HOLLY BANK HOUSE,*,*,105,0,15,*,*,*,*,COMMUNITY HEALTH - NHS & INDEPENDENT,ONE,TRUST,WV12 5QD
I00699,RBK,WALSALL HEALTHCARE NHS TRUST,RBK02,MANOR HOSPITAL,1.0034,2,61995,1510,1505,0.9222,1.0822,0.8455,1.1828,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WS2 9PS
I00699,RBK,WALSALL HEALTHCARE NHS TRUST,RBK83,WALSALL HOSPICE,14.0919,1,150,110,10,0.2369,2.6938,0.4839,2.0665,UNDETERMINED,ONE,TRUST,WS3 1SJ
I00699,RBK,WALSALL HEALTHCARE NHS TRUST,E0Z3F,WALSALL MANOR HOSPITAL ELECTIVE SURGICAL HUB,*,*,875,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WS2 9PS
I00699,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,RWWHG,HALTON HOSPITAL NIGHTINGALE BUILDING,*,*,1335,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,WA7 2DA
I00699,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,RWWWH,WARRINGTON HOSPITAL,1.0064,2,34200,1265,1255,0.9151,1.0903,0.8442,1.1845,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WA5 1QG
I00699,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,RWG08,HEMEL HEMPSTEAD HOSPITAL,*,*,60,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,HP2 4AD
I00699,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,RWG03,ST ALBANS CITY HOSPITAL,*,*,2145,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,AL3 5PN
I00699,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,RWG02,WATFORD GENERAL HOSPITAL,1.004,2,55495,1935,1925,0.9311,1.0724,0.8469,1.1808,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WD18 0HB
I00699,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,RGW02,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NT446,BMI ST EDMUNDS HOSPITAL,*,*,40,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,IP33 2AA
I00699,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,RGR44,NEWMARKET COMMUNITY HOSPITAL,*,*,35,*,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CB8 7JG
I00699,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,RGR50,WEST SUFFOLK HOSPITAL,1.0081,2,35070,1390,1375,0.9188,1.0861,0.8449,1.1836,ACUTE HOSPITAL - INDEPENDENT SPECIALIST,ONE,PRIVATE,IP33 2QZ
I00699,RKE,WHITTINGTON HEALTH NHS TRUST,RKEQ4,THE WHITTINGTON HOSPITAL,0.9038,2,20390,495,550,0.8731,1.1392,0.8347,1.198,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,N19 5NF
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,RBL14,ARROWE PARK HOSPITAL,1.0622,2,56055,1865,1760,0.9279,1.0759,0.8464,1.1815,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CH49 5PE
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,RBL20,CLATTERBRIDGE HOSPITAL,*,*,1735,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,CH63 4JY
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Q9O5G,CLATTERBRIDGE HOSPITAL ELECTIVE SURGICAL HUB,*,*,30,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,CH63 4JY
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,RBL99,SPIRE MURRAYFIELD HOSPITAL,*,*,360,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,CH61 1AU
I00699,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,RBL00,NOT PROVIDED,*,*,10,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,RWP01,ALEXANDRA HOSPITAL,1.0567,2,17415,985,930,0.9017,1.1055,0.8416,1.1883,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,B98 7UB
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NT412,BMI - THE DROITWICH SPA HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,WR9 8DN
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,RWP03,EVESHAM COMMUNITY HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,WR11 1JT
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,RWP31,KIDDERMINSTER HOSPITAL,*,*,45,0,*,*,*,*,*,ACUTE HOSPITAL - NHS NON-SPECIALIST,ONE,TRUST,DY11 6RJ
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,RWPTC,KIDDERMINSTER TREATMENT CENTRE - ACUTE TRUST,*,*,560,0,*,*,*,*,*,UNDETERMINED,ONE,TRUST,DY11 6RJ
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,RWP05,MALVERN COMMUNITY HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - NHS SPECIALIST,ONE,TRUST,WR14 1EX
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NT301,SPIRE SOUTH BANK HOSPITAL,*,*,*,0,*,*,*,*,*,ACUTE HOSPITAL - INDEPENDENT NON-SPECIALIST,ONE,PRIVATE,WR5 3YB
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,RWP50,WORCESTERSHIRE ROYAL HOSPITAL,1.0179,2,51345,1745,1715,0.927,1.0769,0.8463,1.1817,ACUTE HOSPITAL - NHS NON-SPECIALIST,MULTIPLE,TRUST,WR5 1DD
I00699,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,.,NOT PROVIDED,*,*,*,0,*,*,*,*,*,NOT PROVIDED,ONE,NOT PROVIDED,NOT PROVIDED
